run,algorithm,makespan,energy,radar_risk
5,NSGA-II,927.000000,753.654747,0.000000
5,NSGA-II,925.000000,765.223296,0.000000
5,NSGA-II,924.000000,786.094092,0.000000
5,NSGA-II,922.000000,818.370810,0.000000
5,NSGA-II,917.000000,835.156076,0.000000
5,NSGA-II,916.000000,906.731515,0.000000
5,NSGA-II,914.000000,992.619093,0.000000
5,NSGA-II,913.000000,1013.700179,0.000000
5,NSGA-II,544.000000,1040.401959,0.000000
5,NSGA-II,510.000000,1059.770838,0.000000
5,NSGA-II,499.000000,1061.943651,0.000000
5,NSGA-II,450.000000,1094.417890,0.000000
5,NSGA-II,524.000000,1048.899742,154.044489
5,NSGA-II,471.000000,1076.450183,154.207995
5,NSGA-II,913.000000,1007.258540,154.450378
5,NSGA-II,460.000000,1085.401054,309.935137
5,NSGA-II,513.000000,1046.915153,463.837838
5,NSGA-II,911.000000,1012.970111,619.073664
5,NSGA-II,912.000000,1003.045326,1086.103411
5,NSGA-II,914.000000,980.707825,1237.877796
5,NSGA-II,454.000000,951.959760,1242.768078
5,NSGA-II,917.000000,792.401910,1394.471494
5,NSGA-II,911.000000,947.857120,1566.774915
5,NSGA-II,914.000000,932.571859,2655.460822
5,NSGA-II,916.000000,789.996397,2749.806469
5,NSGA-II,457.000000,901.229996,7920.458793
5,NSGA-III,237.000000,554.316643,1082.217488
5,NSGA-III,246.000000,554.769306,311.580776
5,NSGA-III,232.000000,539.015766,3603.109265
5,NSGA-III,277.000000,552.347911,0.000000
5,NSGA-III,238.000000,556.801193,0.000000
5,NSGA-III,223.000000,566.398308,0.000000
6,MOGWO,432.000000,735.898117,619.706464
6,MOGWO,426.000000,624.009265,775.455585
6,MOGWO,398.000000,630.027269,3116.505668
6,MOGWO,465.000000,599.911395,0.000000
6,MOGWO,399.000000,601.367847,780.885808
6,MOGWO,411.000000,653.920062,625.374282
6,MOGWO,432.000000,633.941020,624.836074
6,MOGWO,432.000000,618.689539,775.690624
6,MOGWO,462.000000,615.042639,0.000000
6,MOGWO,462.000000,587.327693,778.851113
6,MOGWO,462.000000,581.032170,1859.024562
6,MOGWO,435.000000,609.905185,619.297567
6,MOGWO,456.000000,610.686624,464.056559
6,MOGWO,459.000000,613.952704,154.372540
6,MOGWO,402.000000,591.616353,2914.751449
6,MOGWO,432.000000,623.534190,625.374282
6,MOGWO,402.000000,593.421327,2177.104247
6,MOGWO,405.000000,566.105391,2520.319175
6,MOGWO,453.000000,575.772491,2013.950433
6,MOGWO,453.000000,621.071623,0.000000
