run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
2,NSGA-III,920,2,1.041297,0.782342
2,NSGA-III,960,5,1.064956,0.800117
2,NSGA-III,1000,5,1.064956,0.800117
2,NSGA-III,1040,6,1.065016,0.800162
2,NSGA-III,1080,5,1.148182,0.862646
2,NSGA-III,1120,7,1.152779,0.866100
2,NSGA-III,1160,11,1.156040,0.868550
2,NSGA-III,1200,8,1.157727,0.869817
2,NSGA-III,1240,9,1.158437,0.870351
2,NSGA-III,1280,12,1.159589,0.871216
2,NSGA-III,1320,13,1.159595,0.871221
2,NSGA-III,1360,15,1.160105,0.871604
2,NSGA-III,1400,2,1.176691,0.884066
2,NSGA-III,1440,3,1.197463,0.899672
2,NSGA-III,1480,5,1.199021,0.900842
2,NSGA-III,1520,2,1.211741,0.910399
2,NSGA-III,1560,3,1.212204,0.910747
2,NSGA-III,1600,3,1.212204,0.910747
2,NSGA-III,1640,3,1.212204,0.910747
2,NSGA-III,1680,5,1.235067,0.927924
2,NSGA-III,1720,5,1.235067,0.927924
2,NSGA-III,1760,7,1.256768,0.944228
2,NSGA-III,1800,8,1.259524,0.946299
2,NSGA-III,1840,9,1.259724,0.946449
2,NSGA-III,1880,11,1.283522,0.964329
2,NSGA-III,1920,14,1.294755,0.972769
2,NSGA-III,1960,16,1.295137,0.973056
2,NSGA-III,2000,13,1.304338,0.979969
3,MOGWO,40,28,0.000000,0.000000
3,MOGWO,80,43,0.000000,0.000000
3,MOGWO,120,42,0.000000,0.000000
3,MOGWO,160,43,0.000000,0.000000
3,MOGWO,200,57,0.000000,0.000000
3,MOGWO,240,34,0.000000,0.000000
3,MOGWO,280,40,0.000000,0.000000
3,MOGWO,320,18,0.000000,0.000000
3,MOGWO,360,22,0.000000,0.000000
3,MOGWO,400,15,0.000000,0.000000
3,MOGWO,440,16,0.000000,0.000000
3,MOGWO,480,18,0.000000,0.000000
3,MOGWO,520,18,0.000000,0.000000
3,MOGWO,560,17,0.000000,0.000000
3,MOGWO,600,16,0.000000,0.000000
3,MOGWO,640,13,0.000000,0.000000
3,MOGWO,680,15,0.000000,0.000000
3,MOGWO,720,16,0.000000,0.000000
3,MOGWO,760,15,0.012869,0.009668
3,MOGWO,800,26,0.065086,0.048900
3,MOGWO,840,13,0.070800,0.053193
3,MOGWO,880,21,0.195574,0.146938
3,MOGWO,920,21,0.342024,0.256968
3,MOGWO,960,27,0.441688,0.331847
3,MOGWO,1000,30,0.468911,0.352300
3,MOGWO,1040,32,0.473159,0.355492
3,MOGWO,1080,32,0.506995,0.380913
3,MOGWO,1120,34,0.509958,0.383139
3,MOGWO,1160,37,0.515113,0.387012
3,MOGWO,1200,24,0.520391,0.390977
3,MOGWO,1240,29,0.551388,0.414266
3,MOGWO,1280,22,0.555130,0.417078
3,MOGWO,1320,26,0.556466,0.418081
3,MOGWO,1360,26,0.580763,0.436336
3,MOGWO,1400,23,0.581616,0.436977
3,MOGWO,1440,21,0.582456,0.437607
3,MOGWO,1480,22,0.582804,0.437869
3,MOGWO,1520,25,0.583069,0.438069
3,MOGWO,1560,25,0.583097,0.438090
3,MOGWO,1600,26,0.583881,0.438679
3,MOGWO,1640,29,0.588410,0.442081
3,MOGWO,1680,25,0.604647,0.454280
3,MOGWO,1720,23,0.612268,0.460006
3,MOGWO,1760,26,0.613173,0.460686
3,MOGWO,1800,28,0.613928,0.461253
3,MOGWO,1840,24,0.617734,0.464112
3,MOGWO,1880,24,0.617734,0.464112
3,MOGWO,1920,24,0.617742,0.464118
3,MOGWO,1960,28,0.617987,0.464303
3,MOGWO,2000,28,0.617992,0.464307
3,NSGA-II,40,35,0.000000,0.000000
3,NSGA-II,80,29,0.000000,0.000000
3,NSGA-II,120,39,0.000000,0.000000
3,NSGA-II,160,31,0.000000,0.000000
3,NSGA-II,200,42,0.000000,0.000000
3,NSGA-II,240,41,0.004954,0.003722
3,NSGA-II,280,37,0.004954,0.003722
3,NSGA-II,320,46,0.022026,0.016548
3,NSGA-II,360,49,0.022285,0.016743
3,NSGA-II,400,52,0.022344,0.016787
3,NSGA-II,440,43,0.022979,0.017264
3,NSGA-II,480,47,0.023083,0.017343
3,NSGA-II,520,39,0.033368,0.025070
3,NSGA-II,560,42,0.033435,0.025120
3,NSGA-II,600,40,0.044259,0.033253
3,NSGA-II,640,36,0.044719,0.033598
3,NSGA-II,680,40,0.045133,0.033909
3,NSGA-II,720,47,0.045579,0.034244
3,NSGA-II,760,23,0.047787,0.035903
3,NSGA-II,800,27,0.047787,0.035903
3,NSGA-II,840,30,0.047859,0.035958
3,NSGA-II,880,34,0.047895,0.035984
3,NSGA-II,920,39,0.054645,0.041055
3,NSGA-II,960,34,0.054683,0.041084
3,NSGA-II,1000,35,0.055145,0.041432
3,NSGA-II,1040,39,0.056687,0.042590
3,NSGA-II,1080,43,0.057748,0.043387
3,NSGA-II,1120,42,0.067570,0.050766
3,NSGA-II,1160,39,0.071879,0.054004
3,NSGA-II,1200,40,0.127928,0.096114
3,NSGA-II,1240,37,0.150134,0.112798
3,NSGA-II,1280,34,0.172523,0.129619
3,NSGA-II,1320,42,0.173822,0.130595
3,NSGA-II,1360,42,0.178253,0.133924
3,NSGA-II,1400,19,0.289153,0.217245
3,NSGA-II,1440,25,0.311792,0.234254
3,NSGA-II,1480,22,0.325421,0.244494
3,NSGA-II,1520,24,0.326037,0.244956
3,NSGA-II,1560,27,0.329324,0.247426
3,NSGA-II,1600,28,0.348569,0.261885
3,NSGA-II,1640,26,0.349839,0.262839
3,NSGA-II,1680,22,0.382773,0.287583
3,NSGA-II,1720,22,0.384054,0.288545
3,NSGA-II,1760,26,0.385929,0.289954
3,NSGA-II,1800,28,0.403006,0.302784
3,NSGA-II,1840,26,0.412974,0.310274
3,NSGA-II,1880,22,0.413950,0.311007
3,NSGA-II,1920,25,0.414077,0.311102
3,NSGA-II,1960,29,0.435604,0.327276
3,NSGA-II,2000,32,0.464500,0.348986
3,NSGA-III,40,18,0.000000,0.000000
3,NSGA-III,80,20,0.000000,0.000000
3,NSGA-III,120,17,0.000000,0.000000
3,NSGA-III,160,6,0.000000,0.000000
3,NSGA-III,200,17,0.000000,0.000000
3,NSGA-III,240,10,0.000000,0.000000
3,NSGA-III,280,15,0.000000,0.000000
3,NSGA-III,320,7,0.000000,0.000000
3,NSGA-III,360,9,0.000000,0.000000
3,NSGA-III,400,10,0.000000,0.000000
3,NSGA-III,440,17,0.038099,0.028624
3,NSGA-III,480,12,0.157456,0.118299
3,NSGA-III,520,12,0.195381,0.146793
3,NSGA-III,560,2,0.377673,0.283751
3,NSGA-III,600,1,0.602507,0.452672
3,NSGA-III,640,2,0.604586,0.454234
3,NSGA-III,680,4,0.619945,0.465774
3,NSGA-III,720,6,0.757601,0.569197
3,NSGA-III,760,7,0.760523,0.571392
3,NSGA-III,800,7,0.788922,0.592729
3,NSGA-III,840,10,0.798008,0.599556
3,NSGA-III,880,13,0.804892,0.604727
3,NSGA-III,920,18,0.811005,0.609320
3,NSGA-III,960,19,0.820504,0.616457
3,NSGA-III,1000,16,0.858225,0.644797
3,NSGA-III,1040,7,0.884441,0.664493
3,NSGA-III,1080,7,0.884545,0.664571
3,NSGA-III,1120,8,0.898690,0.675199
3,NSGA-III,1160,9,0.914199,0.686851
3,NSGA-III,1200,10,0.928687,0.697737
3,NSGA-III,1240,12,0.928776,0.697803
3,NSGA-III,1280,12,0.928776,0.697803
3,NSGA-III,1320,4,0.940746,0.706796
3,NSGA-III,1360,4,0.940746,0.706796
3,NSGA-III,1400,5,0.941100,0.707062
3,NSGA-III,1440,5,0.941100,0.707062
3,NSGA-III,1480,5,0.941100,0.707062
3,NSGA-III,1520,6,0.945331,0.710241
3,NSGA-III,1560,7,0.958546,0.720170
3,NSGA-III,1600,7,0.958627,0.720231
3,NSGA-III,1640,4,1.071722,0.805201
3,NSGA-III,1680,3,1.074145,0.807021
3,NSGA-III,1720,4,1.104970,0.830180
3,NSGA-III,1760,4,1.104970,0.830180
3,NSGA-III,1800,4,1.104970,0.830180
3,NSGA-III,1840,4,1.104970,0.830180
3,NSGA-III,1880,4,1.104970,0.830180
