run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
1,NSGA-III,6,22,0.053799,0.040420
1,NSGA-III,8,27,0.059731,0.044877
1,NSGA-III,10,18,0.075254,0.056539
1,NSGA-III,12,24,0.082703,0.062136
1,NSGA-III,14,20,0.083675,0.062866
1,NSGA-III,16,22,0.086451,0.064952
1,NSGA-III,18,29,0.087872,0.066020
1,NSGA-III,20,31,0.092456,0.069464
1,NSGA-III,22,36,0.093308,0.070103
1,NSGA-III,24,37,0.095273,0.071580
1,NSGA-III,26,34,0.096340,0.072382
1,NSGA-III,28,30,0.152147,0.114310
1,NSGA-III,30,31,0.157725,0.118501
1,NSGA-III,32,31,0.160508,0.120592
1,NSGA-III,34,26,0.175292,0.131700
1,NSGA-III,36,29,0.176425,0.132551
1,NSGA-III,38,34,0.176537,0.132635
1,NSGA-III,40,39,0.227625,0.171018
1,NSGA-III,42,37,0.231200,0.173704
1,NSGA-III,44,36,0.232314,0.174541
1,NSGA-III,46,23,0.236019,0.177324
1,NSGA-III,48,24,0.237980,0.178798
1,NSGA-III,50,27,0.251355,0.188847
1,NSGA-III,52,25,0.252293,0.189551
1,NSGA-III,54,28,0.273695,0.205631
1,NSGA-III,56,32,0.278536,0.209268
1,NSGA-III,58,30,0.281208,0.211275
1,NSGA-III,60,31,0.284127,0.213469
1,NSGA-III,62,31,0.289082,0.217192
1,NSGA-III,64,34,0.289420,0.217445
1,NSGA-III,66,32,0.297218,0.223304
1,NSGA-III,68,32,0.297531,0.223539
1,NSGA-III,70,33,0.305159,0.229270
1,NSGA-III,72,30,0.307568,0.231080
1,NSGA-III,74,33,0.309780,0.232742
1,NSGA-III,76,39,0.320100,0.240496
1,NSGA-III,78,39,0.398022,0.299040
1,NSGA-III,80,41,0.398758,0.299593
1,NSGA-III,82,29,0.577688,0.434025
1,NSGA-III,84,30,0.577688,0.434025
1,NSGA-III,86,29,0.578804,0.434864
1,NSGA-III,88,31,0.580320,0.436003
1,NSGA-III,90,31,0.580859,0.436408
1,NSGA-III,92,33,0.580898,0.436437
1,NSGA-III,94,33,0.580918,0.436452
1,NSGA-III,96,36,0.581460,0.436859
1,NSGA-III,98,35,0.581657,0.437008
1,NSGA-III,100,36,0.616824,0.463429
2,MOGWO,2,17,0.056587,0.042515
2,MOGWO,4,12,0.062903,0.047260
2,MOGWO,6,19,0.063969,0.048061
2,MOGWO,8,23,0.068455,0.051432
2,MOGWO,10,29,0.070192,0.052736
2,MOGWO,12,30,0.070968,0.053320
2,MOGWO,14,31,0.071085,0.053407
2,MOGWO,16,32,0.071969,0.054072
2,MOGWO,18,31,0.072850,0.054733
2,MOGWO,20,23,0.074666,0.056097
2,MOGWO,22,21,0.089906,0.067548
2,MOGWO,24,18,0.099361,0.074651
2,MOGWO,26,20,0.100320,0.075372
2,MOGWO,28,22,0.101092,0.075952
2,MOGWO,30,23,0.101288,0.076099
2,MOGWO,32,25,0.103357,0.077654
