run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
3,NSGA-II,250,38,0.168275,0.126428
3,NSGA-II,260,35,0.168359,0.126491
3,NSGA-II,270,40,0.170003,0.127726
3,NSGA-II,280,38,0.170090,0.127791
3,NSGA-II,290,41,0.170327,0.127969
3,NSGA-II,300,44,0.170502,0.128100
3,NSGA-II,310,42,0.176432,0.132556
3,NSGA-II,320,45,0.176756,0.132799
3,NSGA-II,330,44,0.177042,0.133014
3,NSGA-II,340,47,0.177558,0.133402
3,NSGA-II,350,43,0.177708,0.133515
3,NSGA-II,360,45,0.177709,0.133516
3,NSGA-II,370,48,0.180243,0.135419
3,NSGA-II,380,44,0.180935,0.135939
3,NSGA-II,390,43,0.181210,0.136146
3,NSGA-II,400,42,0.181223,0.136156
3,NSGA-II,410,44,0.181259,0.136183
3,NSGA-II,420,41,0.181769,0.136566
3,NSGA-II,430,45,0.182808,0.137346
3,NSGA-II,440,46,0.183953,0.138207
3,NSGA-II,450,50,0.184077,0.138300
3,NSGA-II,460,50,0.184444,0.138576
3,NSGA-II,470,55,0.186624,0.140214
3,NSGA-II,480,56,0.187218,0.140660
3,NSGA-II,490,58,0.190386,0.143040
3,NSGA-II,500,57,0.256759,0.192907
3,NSGA-III,10,25,0.056266,0.042273
3,NSGA-III,20,30,0.068988,0.051832
3,NSGA-III,30,44,0.072522,0.054487
3,NSGA-III,40,54,0.077744,0.058411
3,NSGA-III,50,58,0.087868,0.066016
3,NSGA-III,60,57,0.092956,0.069839
3,NSGA-III,70,52,0.097544,0.073286
3,NSGA-III,80,51,0.103577,0.077819
3,NSGA-III,90,47,0.113094,0.084969
3,NSGA-III,100,40,0.133045,0.099959
3,NSGA-III,110,54,0.137467,0.103281
3,NSGA-III,120,57,0.141549,0.106348
3,NSGA-III,130,51,0.149705,0.112476
3,NSGA-III,140,48,0.153222,0.115118
3,NSGA-III,150,46,0.156315,0.117442
3,NSGA-III,160,50,0.162594,0.122159
3,NSGA-III,170,46,0.164378,0.123499
3,NSGA-III,180,53,0.180763,0.135810
3,NSGA-III,190,59,0.181364,0.136261
3,NSGA-III,200,52,0.227217,0.170711
3,NSGA-III,210,57,0.227478,0.170908
3,NSGA-III,220,60,0.227810,0.171157
3,NSGA-III,230,63,0.228166,0.171425
3,NSGA-III,240,48,0.232006,0.174310
3,NSGA-III,250,49,0.233242,0.175238
3,NSGA-III,260,51,0.236209,0.177467
3,NSGA-III,270,56,0.236377,0.177593
3,NSGA-III,280,60,0.259519,0.194981
3,NSGA-III,290,64,0.269100,0.202179
3,NSGA-III,300,68,0.269354,0.202370
3,NSGA-III,310,74,0.270059,0.202899
3,NSGA-III,320,75,0.271641,0.204088
3,NSGA-III,330,77,0.273496,0.205482
3,NSGA-III,340,59,0.358517,0.269359
3,NSGA-III,350,61,0.369786,0.277826
3,NSGA-III,360,59,0.421355,0.316570
3,NSGA-III,370,60,0.422152,0.317169
3,NSGA-III,380,59,0.422800,0.317656
3,NSGA-III,390,56,0.438300,0.329301
3,NSGA-III,400,50,0.445332,0.334585
3,NSGA-III,410,38,0.486623,0.365607
3,NSGA-III,420,42,0.511053,0.383962
3,NSGA-III,430,45,0.513876,0.386082
3,NSGA-III,440,40,0.598947,0.449998
3,NSGA-III,450,41,0.742703,0.558004
3,NSGA-III,460,45,0.744220,0.559144
3,NSGA-III,470,45,0.765807,0.575362
3,NSGA-III,480,43,0.804809,0.604665
3,NSGA-III,490,46,0.847863,0.637012
3,NSGA-III,500,48,0.847874,0.637020
4,MOGWO,10,22,0.000000,0.000000
4,MOGWO,20,32,0.000000,0.000000
4,MOGWO,30,25,0.000000,0.000000
4,MOGWO,40,19,0.000000,0.000000
4,MOGWO,50,21,0.000000,0.000000
4,MOGWO,60,29,0.000000,0.000000
4,MOGWO,70,34,0.000000,0.000000
4,MOGWO,80,37,0.000000,0.000000
4,MOGWO,90,27,0.000000,0.000000
4,MOGWO,100,29,0.000000,0.000000
4,MOGWO,110,31,0.000000,0.000000
4,MOGWO,120,32,0.000000,0.000000
