run,algorithm,makespan,energy,radar_risk
5,MOGWO,918.000000,1408.496842,308.844557
5,MOGWO,912.000000,1518.109440,308.931894
5,MOGWO,924.000000,1154.479169,309.368276
5,MOGWO,909.000000,1566.581000,309.943446
5,MOGWO,919.000000,1319.180422,310.472172
5,MOGWO,922.000000,1286.827780,311.824910
5,MOGWO,923.000000,1178.366372,463.439240
5,MOGWO,911.000000,1555.136032,464.220774
5,MOGWO,922.000000,1278.754068,466.243620
5,MOGWO,921.000000,1284.802381,473.627202
5,MOGWO,917.000000,1424.328963,617.703492
5,MOGWO,916.000000,1369.733328,617.976921
5,MOGWO,924.000000,1067.959994,620.501865
5,MOGWO,916.000000,1338.405918,771.821333
5,MOGWO,914.000000,1512.764678,774.586482
5,MOGWO,924.000000,1065.953907,783.751824
5,MOGWO,911.000000,1553.485093,926.398262
5,MOGWO,911.000000,1440.935988,927.521880
5,MOGWO,908.000000,1405.655423,932.414754
5,MOGWO,921.000000,1266.194194,932.727586
5,MOGWO,921.000000,1228.078023,1084.478332
5,MOGWO,922.000000,1106.021563,1096.594585
5,MOGWO,920.000000,1208.118426,1118.316593
5,MOGWO,922.000000,1058.594023,1239.339373
5,MOGWO,907.000000,1485.966484,1391.147342
5,MOGWO,922.000000,1024.365437,1399.138122
5,MOGWO,921.000000,1092.777150,1406.974678
5,MOGWO,919.000000,1230.488378,1548.378955
5,MOGWO,920.000000,1080.880083,1597.079134
5,MOGWO,903.000000,1699.394120,1706.584825
5,MOGWO,924.000000,989.726284,1766.819597
5,MOGWO,918.000000,1208.851908,1864.128756
5,MOGWO,925.000000,932.301072,1892.715673
5,MOGWO,921.000000,1052.157589,2016.155281
5,MOGWO,921.000000,1042.944425,2031.810416
5,MOGWO,921.000000,1003.031736,2216.999276
5,MOGWO,917.000000,1132.580189,2217.041312
5,MOGWO,920.000000,1053.492146,2339.586979
5,MOGWO,925.000000,901.912239,2355.005090
5,MOGWO,924.000000,972.780222,2366.059563
5,MOGWO,920.000000,1047.259299,2371.832879
5,MOGWO,919.000000,1126.458866,2547.578192
5,MOGWO,920.000000,1034.352011,2649.315529
5,MOGWO,925.000000,879.685454,2668.865269
5,MOGWO,923.000000,951.667515,2805.480536
5,MOGWO,916.000000,1325.619504,3173.975097
5,MOGWO,914.000000,1398.122146,3253.222119
5,MOGWO,917.000000,1122.430041,3263.450241
5,MOGWO,916.000000,1247.847028,3432.066616
5,MOGWO,920.000000,982.748168,3640.974819
5,MOGWO,913.000000,1385.754112,3696.386943
5,MOGWO,915.000000,1304.837434,4383.429848
5,MOGWO,902.000000,1742.495922,4386.578868
5,MOGWO,920.000000,961.445413,4400.527100
5,MOGWO,923.000000,934.826754,4403.149308
5,MOGWO,913.000000,1375.440405,4797.847142
5,MOGWO,919.000000,1080.983337,4985.044509
5,MOGWO,915.000000,1165.517060,5286.748262
5,MOGWO,919.000000,1064.237253,5342.811493
5,MOGWO,919.000000,1003.474588,5371.059518
5,MOGWO,906.000000,1594.499964,5492.891935
5,MOGWO,918.000000,999.224272,5505.810734
